,Game,Date,Avg_Players
0,Counter-Strike 2,2026-04-01,974785.71
1,Counter-Strike 2,2026-03-01,1069173.12
2,Counter-Strike 2,2026-02-01,1084094.59
3,Counter-Strike 2,2026-01-01,1070443.78
4,Counter-Strike 2,2025-12-01,991176.89
5,Counter-Strike 2,2025-11-01,981482.45
6,Counter-Strike 2,2025-10-01,948244.21
7,Counter-Strike 2,2025-09-01,925940.31
8,Counter-Strike 2,2025-08-01,928429.24
9,Counter-Strike 2,2025-07-01,920069.98
10,Counter-Strike 2,2025-06-01,1010123.99
11,Counter-Strike 2,2025-05-01,1038596.81
12,Counter-Strike 2,2025-04-01,1045701.65
13,Counter-Strike 2,2025-03-01,1039662.81
14,Counter-Strike 2,2025-02-01,1003570.56
15,Counter-Strike 2,2025-01-01,914092.22
16,Counter-Strike 2,2024-12-01,913953.36
17,Counter-Strike 2,2024-11-01,852164.30
18,Counter-Strike 2,2024-10-01,829438.76
19,Counter-Strike 2,2024-09-01,836306.66
20,Counter-Strike 2,2024-08-01,897337.88
21,Counter-Strike 2,2024-07-01,875365.08
22,Counter-Strike 2,2024-06-01,947520.53
23,Counter-Strike 2,2024-05-01,958207.34
24,Counter-Strike 2,2024-04-01,930748.98
25,Counter-Strike 2,2024-03-01,885629.69
26,Counter-Strike 2,2024-02-01,786630.82
27,Counter-Strike 2,2024-01-01,760859.23
28,Counter-Strike 2,2023-12-01,770094.80
29,Counter-Strike 2,2023-11-01,714511.43
30,Counter-Strike 2,2023-10-01,792124.96
31,Counter-Strike 2,2023-09-01,976137.99
32,Counter-Strike 2,2023-08-01,922152.86
33,Counter-Strike 2,2023-07-01,881690.91
34,Counter-Strike 2,2023-06-01,1085966.81
35,Counter-Strike 2,2023-05-01,1117517.40
36,Counter-Strike 2,2023-04-01,918085.60
37,Counter-Strike 2,2023-03-01,843474.54
38,Counter-Strike 2,2023-02-01,805105.90
39,Counter-Strike 2,2023-01-01,726150.29
40,Counter-Strike 2,2022-12-01,629325.00
41,Counter-Strike 2,2022-11-01,621005.99
42,Counter-Strike 2,2022-10-01,608349.53
43,Counter-Strike 2,2022-09-01,618776.04
44,Counter-Strike 2,2022-08-01,641444.78
45,Counter-Strike 2,2022-07-01,594453.07
46,Counter-Strike 2,2022-06-01,572222.47
47,Counter-Strike 2,2022-05-01,564961.70
48,Counter-Strike 2,2022-04-01,568983.16
49,Counter-Strike 2,2022-03-01,581489.69
50,Counter-Strike 2,2022-02-01,634638.40
51,Counter-Strike 2,2022-01-01,602376.27
52,Counter-Strike 2,2021-12-01,546614.19
53,Counter-Strike 2,2021-11-01,548161.67
54,Counter-Strike 2,2021-10-01,512435.85
55,Counter-Strike 2,2021-09-01,512350.92
56,Counter-Strike 2,2021-08-01,512081.96
57,Counter-Strike 2,2021-07-01,506067.36
58,Counter-Strike 2,2021-06-01,549347.08
59,Counter-Strike 2,2021-05-01,659888.89
60,Counter-Strike 2,2021-04-01,723346.52
61,Counter-Strike 2,2021-03-01,740927.82
62,Counter-Strike 2,2021-02-01,741013.24
63,Counter-Strike 2,2021-01-01,743209.66
64,Counter-Strike 2,2020-12-01,717803.75
65,Counter-Strike 2,2020-11-01,668754.58
66,Counter-Strike 2,2020-10-01,613666.69
67,Counter-Strike 2,2020-09-01,606850.32
68,Counter-Strike 2,2020-08-01,639957.66
69,Counter-Strike 2,2020-07-01,625900.81
70,Counter-Strike 2,2020-06-01,671647.46
71,Counter-Strike 2,2020-05-01,768795.25
72,Counter-Strike 2,2020-04-01,857604.22
73,Counter-Strike 2,2020-03-01,671033.29
74,Counter-Strike 2,2020-02-01,543979.15
75,Counter-Strike 2,2020-01-01,501196.00
76,Counter-Strike 2,2019-12-01,456701.56
77,Counter-Strike 2,2019-11-01,426080.81
78,Counter-Strike 2,2019-10-01,408995.31
79,Counter-Strike 2,2019-09-01,410925.60
80,Counter-Strike 2,2019-08-01,415097.30
81,Counter-Strike 2,2019-07-01,393782.83
82,Counter-Strike 2,2019-06-01,389376.72
83,Counter-Strike 2,2019-05-01,364417.31
84,Counter-Strike 2,2019-04-01,351989.92
85,Counter-Strike 2,2019-03-01,390240.16
86,Counter-Strike 2,2019-02-01,371358.96
87,Counter-Strike 2,2019-01-01,401366.87
88,Counter-Strike 2,2018-12-01,395509.26
89,Counter-Strike 2,2018-11-01,310085.43
90,Counter-Strike 2,2018-10-01,325907.82
91,Counter-Strike 2,2018-09-01,333163.99
92,Counter-Strike 2,2018-08-01,283531.31
93,Counter-Strike 2,2018-07-01,273307.26
94,Counter-Strike 2,2018-06-01,266862.24
95,Counter-Strike 2,2018-05-01,262170.88
96,Counter-Strike 2,2018-04-01,289076.70
97,Counter-Strike 2,2018-03-01,354270.33
98,Counter-Strike 2,2018-02-01,382457.10
99,Counter-Strike 2,2018-01-01,382030.53
100,Counter-Strike 2,2017-12-01,340876.88
101,Counter-Strike 2,2017-11-01,321131.40
102,Counter-Strike 2,2017-10-01,341861.26
103,Counter-Strike 2,2017-09-01,354402.09
104,Counter-Strike 2,2017-08-01,374425.69
105,Counter-Strike 2,2017-07-01,377589.04
106,Counter-Strike 2,2017-06-01,374388.04
107,Counter-Strike 2,2017-05-01,371829.34
108,Counter-Strike 2,2017-04-01,392199.19
109,Counter-Strike 2,2017-03-01,386908.72
110,Counter-Strike 2,2017-02-01,402385.71
111,Counter-Strike 2,2017-01-01,393109.53
112,Counter-Strike 2,2016-12-01,342195.70
113,Counter-Strike 2,2016-11-01,329045.26
114,Counter-Strike 2,2016-10-01,333076.46
115,Counter-Strike 2,2016-09-01,322525.89
116,Counter-Strike 2,2016-08-01,347229.25
117,Counter-Strike 2,2016-07-01,353777.56
118,Counter-Strike 2,2016-06-01,334311.06
119,Counter-Strike 2,2016-05-01,338738.39
120,Counter-Strike 2,2016-04-01,375795.87
121,Counter-Strike 2,2016-03-01,379426.95
122,Counter-Strike 2,2016-02-01,376285.02
123,Counter-Strike 2,2016-01-01,365371.09
124,Counter-Strike 2,2015-12-01,377447.11
125,Counter-Strike 2,2015-11-01,360925.88
126,Counter-Strike 2,2015-10-01,362766.09
127,Counter-Strike 2,2015-09-01,355905.33
128,Counter-Strike 2,2015-08-01,357535.24
129,Counter-Strike 2,2015-07-01,329532.38
130,Counter-Strike 2,2015-06-01,344156.01
131,Counter-Strike 2,2015-05-01,317286.29
132,Counter-Strike 2,2015-04-01,291748.74
133,Counter-Strike 2,2015-03-01,267996.31
134,Counter-Strike 2,2015-02-01,239934.64
135,Counter-Strike 2,2015-01-01,234070.68
136,Counter-Strike 2,2014-12-01,183589.50
137,Counter-Strike 2,2014-11-01,147329.07
138,Counter-Strike 2,2014-10-01,133537.70
139,Counter-Strike 2,2014-09-01,131034.68
140,Counter-Strike 2,2014-08-01,133185.79
141,Counter-Strike 2,2014-07-01,106138.00
142,Counter-Strike 2,2014-06-01,84163.62
143,Counter-Strike 2,2014-05-01,84925.02
144,Counter-Strike 2,2014-04-01,78880.53
145,Counter-Strike 2,2014-03-01,70143.33
146,Counter-Strike 2,2014-02-01,59791.37
147,Counter-Strike 2,2014-01-01,55627.35
148,Counter-Strike 2,2013-12-01,46788.27
149,Counter-Strike 2,2013-11-01,29890.52
150,Counter-Strike 2,2013-10-01,27902.14
151,Counter-Strike 2,2013-09-01,27678.91
152,Counter-Strike 2,2013-08-01,25961.85
153,Counter-Strike 2,2013-07-01,20492.52
154,Counter-Strike 2,2013-06-01,18119.84
155,Counter-Strike 2,2013-05-01,18710.34
156,Counter-Strike 2,2013-04-01,16006.00
157,Counter-Strike 2,2013-03-01,15959.89
158,Counter-Strike 2,2013-02-01,17372.73
159,Counter-Strike 2,2013-01-01,16164.22
160,Counter-Strike 2,2012-12-01,14079.39
161,Counter-Strike 2,2012-11-01,14134.10
162,Counter-Strike 2,2012-10-01,10739.48
163,Counter-Strike 2,2012-09-01,16000.75
164,Counter-Strike 2,2012-08-01,15475.39
165,Counter-Strike 2,2012-07-01,932.57
166,PUBG: BATTLEGROUNDS,2026-04-01,353167.38
167,PUBG: BATTLEGROUNDS,2026-03-01,327212.78
168,PUBG: BATTLEGROUNDS,2026-02-01,267134.96
169,PUBG: BATTLEGROUNDS,2026-01-01,290396.69
170,PUBG: BATTLEGROUNDS,2025-12-01,279406.47
171,PUBG: BATTLEGROUNDS,2025-11-01,277985.22
172,PUBG: BATTLEGROUNDS,2025-10-01,266558.99
173,PUBG: BATTLEGROUNDS,2025-09-01,278095.62
174,PUBG: BATTLEGROUNDS,2025-08-01,295503.96
175,PUBG: BATTLEGROUNDS,2025-07-01,303261.31
176,PUBG: BATTLEGROUNDS,2025-06-01,309892.01
177,PUBG: BATTLEGROUNDS,2025-05-01,305253.18
178,PUBG: BATTLEGROUNDS,2025-04-01,317441.03
179,PUBG: BATTLEGROUNDS,2025-03-01,345527.34
180,PUBG: BATTLEGROUNDS,2025-02-01,316776.38
181,PUBG: BATTLEGROUNDS,2025-01-01,307550.31
182,PUBG: BATTLEGROUNDS,2024-12-01,321097.93
183,PUBG: BATTLEGROUNDS,2024-11-01,315613.20
184,PUBG: BATTLEGROUNDS,2024-10-01,293349.98
185,PUBG: BATTLEGROUNDS,2024-09-01,298267.38
186,PUBG: BATTLEGROUNDS,2024-08-01,285247.47
187,PUBG: BATTLEGROUNDS,2024-07-01,293396.80
188,PUBG: BATTLEGROUNDS,2024-06-01,287498.52
189,PUBG: BATTLEGROUNDS,2024-05-01,271364.22
190,PUBG: BATTLEGROUNDS,2024-04-01,280853.22
191,PUBG: BATTLEGROUNDS,2024-03-01,281342.08
192,PUBG: BATTLEGROUNDS,2024-02-01,250314.93
193,PUBG: BATTLEGROUNDS,2024-01-01,249557.66
194,PUBG: BATTLEGROUNDS,2023-12-01,247012.55
195,PUBG: BATTLEGROUNDS,2023-11-01,206208.57
196,PUBG: BATTLEGROUNDS,2023-10-01,188670.82
197,PUBG: BATTLEGROUNDS,2023-09-01,181956.39
198,PUBG: BATTLEGROUNDS,2023-08-01,180372.90
199,PUBG: BATTLEGROUNDS,2023-07-01,163507.73
200,PUBG: BATTLEGROUNDS,2023-06-01,164443.43
201,PUBG: BATTLEGROUNDS,2023-05-01,183498.98
202,PUBG: BATTLEGROUNDS,2023-04-01,197736.31
203,PUBG: BATTLEGROUNDS,2023-03-01,203405.11
204,PUBG: BATTLEGROUNDS,2023-02-01,220871.50
205,PUBG: BATTLEGROUNDS,2023-01-01,203658.43
206,PUBG: BATTLEGROUNDS,2022-12-01,212290.36
207,PUBG: BATTLEGROUNDS,2022-11-01,183919.79
208,PUBG: BATTLEGROUNDS,2022-10-01,196558.88
209,PUBG: BATTLEGROUNDS,2022-09-01,195439.04
210,PUBG: BATTLEGROUNDS,2022-08-01,184372.52
211,PUBG: BATTLEGROUNDS,2022-07-01,177018.21
212,PUBG: BATTLEGROUNDS,2022-06-01,181187.81
213,PUBG: BATTLEGROUNDS,2022-05-01,200854.21
214,PUBG: BATTLEGROUNDS,2022-04-01,223541.44
215,PUBG: BATTLEGROUNDS,2022-03-01,226114.89
216,PUBG: BATTLEGROUNDS,2022-02-01,241174.46
217,PUBG: BATTLEGROUNDS,2022-01-01,242322.35
218,PUBG: BATTLEGROUNDS,2021-12-01,153670.81
219,PUBG: BATTLEGROUNDS,2021-11-01,141261.19
220,PUBG: BATTLEGROUNDS,2021-10-01,158437.88
221,PUBG: BATTLEGROUNDS,2021-09-01,167102.12
222,PUBG: BATTLEGROUNDS,2021-08-01,184828.40
223,PUBG: BATTLEGROUNDS,2021-07-01,186249.97
224,PUBG: BATTLEGROUNDS,2021-06-01,179338.27
225,PUBG: BATTLEGROUNDS,2021-05-01,184701.21
226,PUBG: BATTLEGROUNDS,2021-04-01,186110.65
227,PUBG: BATTLEGROUNDS,2021-03-01,193114.18
228,PUBG: BATTLEGROUNDS,2021-02-01,198957.52
229,PUBG: BATTLEGROUNDS,2021-01-01,201247.19
230,PUBG: BATTLEGROUNDS,2020-12-01,189233.58
231,PUBG: BATTLEGROUNDS,2020-11-01,179520.26
232,PUBG: BATTLEGROUNDS,2020-10-01,162585.64
233,PUBG: BATTLEGROUNDS,2020-09-01,169093.71
234,PUBG: BATTLEGROUNDS,2020-08-01,192492.61
235,PUBG: BATTLEGROUNDS,2020-07-01,211700.30
236,PUBG: BATTLEGROUNDS,2020-06-01,230329.74
237,PUBG: BATTLEGROUNDS,2020-05-01,243258.78
238,PUBG: BATTLEGROUNDS,2020-04-01,242847.28
239,PUBG: BATTLEGROUNDS,2020-03-01,228467.17
240,PUBG: BATTLEGROUNDS,2020-02-01,257584.32
241,PUBG: BATTLEGROUNDS,2020-01-01,275363.04
242,PUBG: BATTLEGROUNDS,2019-12-01,308445.45
243,PUBG: BATTLEGROUNDS,2019-11-01,305659.39
244,PUBG: BATTLEGROUNDS,2019-10-01,287133.41
245,PUBG: BATTLEGROUNDS,2019-09-01,311444.31
246,PUBG: BATTLEGROUNDS,2019-08-01,358530.96
247,PUBG: BATTLEGROUNDS,2019-07-01,352888.88
248,PUBG: BATTLEGROUNDS,2019-06-01,363083.37
249,PUBG: BATTLEGROUNDS,2019-05-01,385840.59
250,PUBG: BATTLEGROUNDS,2019-04-01,390100.90
251,PUBG: BATTLEGROUNDS,2019-03-01,417812.51
252,PUBG: BATTLEGROUNDS,2019-02-01,437959.10
253,PUBG: BATTLEGROUNDS,2019-01-01,497803.25
254,PUBG: BATTLEGROUNDS,2018-12-01,473541.26
255,PUBG: BATTLEGROUNDS,2018-11-01,418159.48
256,PUBG: BATTLEGROUNDS,2018-10-01,469141.74
257,PUBG: BATTLEGROUNDS,2018-09-01,542607.05
258,PUBG: BATTLEGROUNDS,2018-08-01,619320.48
259,PUBG: BATTLEGROUNDS,2018-07-01,688620.42
260,PUBG: BATTLEGROUNDS,2018-06-01,800668.23
261,PUBG: BATTLEGROUNDS,2018-05-01,876180.64
262,PUBG: BATTLEGROUNDS,2018-04-01,1107181.80
263,PUBG: BATTLEGROUNDS,2018-03-01,1295408.59
264,PUBG: BATTLEGROUNDS,2018-02-01,1391015.30
265,PUBG: BATTLEGROUNDS,2018-01-01,1584886.77
266,PUBG: BATTLEGROUNDS,2017-12-01,1436158.51
267,PUBG: BATTLEGROUNDS,2017-11-01,1334170.09
268,PUBG: BATTLEGROUNDS,2017-10-01,1086638.87
269,PUBG: BATTLEGROUNDS,2017-09-01,660192.74
270,PUBG: BATTLEGROUNDS,2017-08-01,389527.42
271,PUBG: BATTLEGROUNDS,2017-07-01,229701.70
272,PUBG: BATTLEGROUNDS,2017-06-01,139902.24
273,PUBG: BATTLEGROUNDS,2017-05-01,107441.60
274,PUBG: BATTLEGROUNDS,2017-04-01,69794.98
275,PUBG: BATTLEGROUNDS,2017-03-01,17551.14
276,Dota 2,2026-04-01,425918.58
277,Dota 2,2026-03-01,477855.57
278,Dota 2,2026-02-01,597009.82
279,Dota 2,2026-01-01,569324.18
280,Dota 2,2025-12-01,594289.94
281,Dota 2,2025-11-01,583743.77
282,Dota 2,2025-10-01,538998.03
283,Dota 2,2025-09-01,580820.63
284,Dota 2,2025-08-01,532355.19
285,Dota 2,2025-07-01,426672.67
286,Dota 2,2025-06-01,411123.31
287,Dota 2,2025-05-01,408987.68
288,Dota 2,2025-04-01,393173.22
289,Dota 2,2025-03-01,402851.23
290,Dota 2,2025-02-01,431748.69
291,Dota 2,2025-01-01,446491.16
292,Dota 2,2024-12-01,437635.69
293,Dota 2,2024-11-01,454956.21
294,Dota 2,2024-10-01,410681.51
295,Dota 2,2024-09-01,426811.67
296,Dota 2,2024-08-01,449798.09
297,Dota 2,2024-07-01,475393.65
298,Dota 2,2024-06-01,486674.34
299,Dota 2,2024-05-01,512919.20
300,Dota 2,2024-04-01,456550.81
301,Dota 2,2024-03-01,428918.55
302,Dota 2,2024-02-01,427922.41
303,Dota 2,2024-01-01,440229.36
304,Dota 2,2023-12-01,435517.65
305,Dota 2,2023-11-01,433727.63
306,Dota 2,2023-10-01,435620.98
307,Dota 2,2023-09-01,437273.40
308,Dota 2,2023-08-01,444319.24
309,Dota 2,2023-07-01,438510.22
310,Dota 2,2023-06-01,421336.42
311,Dota 2,2023-05-01,433220.69
312,Dota 2,2023-04-01,429226.47
313,Dota 2,2023-03-01,418744.49
314,Dota 2,2023-02-01,401847.04
315,Dota 2,2023-01-01,428296.61
316,Dota 2,2022-12-01,468545.02
317,Dota 2,2022-11-01,523684.06
318,Dota 2,2022-10-01,456302.65
319,Dota 2,2022-09-01,490724.86
320,Dota 2,2022-08-01,468466.87
321,Dota 2,2022-07-01,444594.56
322,Dota 2,2022-06-01,458143.51
323,Dota 2,2022-05-01,446916.90
324,Dota 2,2022-04-01,451826.77
325,Dota 2,2022-03-01,448723.60
326,Dota 2,2022-02-01,450200.14
327,Dota 2,2022-01-01,485791.43
328,Dota 2,2021-12-01,449297.37
329,Dota 2,2021-11-01,448860.53
330,Dota 2,2021-10-01,450761.44
331,Dota 2,2021-09-01,391082.08
332,Dota 2,2021-08-01,424980.17
333,Dota 2,2021-07-01,423156.18
334,Dota 2,2021-06-01,421509.96
335,Dota 2,2021-05-01,415144.96
336,Dota 2,2021-04-01,413784.97
337,Dota 2,2021-03-01,390412.76
338,Dota 2,2021-02-01,404832.13
339,Dota 2,2021-01-01,432671.65
340,Dota 2,2020-12-01,422552.32
341,Dota 2,2020-11-01,425904.83
342,Dota 2,2020-10-01,406361.36
343,Dota 2,2020-09-01,408609.78
344,Dota 2,2020-08-01,429717.12
345,Dota 2,2020-07-01,450213.99
346,Dota 2,2020-06-01,457184.42
347,Dota 2,2020-05-01,484189.02
348,Dota 2,2020-04-01,493300.27
349,Dota 2,2020-03-01,437147.36
350,Dota 2,2020-02-01,405978.65
351,Dota 2,2020-01-01,378925.43
352,Dota 2,2019-12-01,384179.76
353,Dota 2,2019-11-01,401931.80
354,Dota 2,2019-10-01,388355.86
355,Dota 2,2019-09-01,421971.24
356,Dota 2,2019-08-01,467148.29
357,Dota 2,2019-07-01,464787.61
358,Dota 2,2019-06-01,507528.44
359,Dota 2,2019-05-01,548523.18
360,Dota 2,2019-04-01,520218.98
361,Dota 2,2019-03-01,586505.85
362,Dota 2,2019-02-01,564909.67
363,Dota 2,2019-01-01,475747.00
364,Dota 2,2018-12-01,439367.83
365,Dota 2,2018-11-01,461073.48
366,Dota 2,2018-10-01,431173.91
367,Dota 2,2018-09-01,466470.74
368,Dota 2,2018-08-01,476101.08
369,Dota 2,2018-07-01,441714.35
370,Dota 2,2018-06-01,473900.00
371,Dota 2,2018-05-01,474325.87
372,Dota 2,2018-04-01,430340.94
373,Dota 2,2018-03-01,437262.35
374,Dota 2,2018-02-01,438847.72
375,Dota 2,2018-01-01,486861.91
376,Dota 2,2017-12-01,513074.33
377,Dota 2,2017-11-01,487381.24
378,Dota 2,2017-10-01,466126.79
379,Dota 2,2017-09-01,491450.16
380,Dota 2,2017-08-01,556496.30
381,Dota 2,2017-07-01,498444.38
382,Dota 2,2017-06-01,555289.07
383,Dota 2,2017-05-01,567526.42
384,Dota 2,2017-04-01,540278.03
385,Dota 2,2017-03-01,548435.44
386,Dota 2,2017-02-01,591567.25
387,Dota 2,2017-01-01,580281.47
388,Dota 2,2016-12-01,593920.60
389,Dota 2,2016-11-01,584251.33
390,Dota 2,2016-10-01,639355.14
391,Dota 2,2016-09-01,622583.90
392,Dota 2,2016-08-01,666013.05
393,Dota 2,2016-07-01,638212.65
394,Dota 2,2016-06-01,640226.98
395,Dota 2,2016-05-01,623798.67
396,Dota 2,2016-04-01,656944.37
397,Dota 2,2016-03-01,672554.89
398,Dota 2,2016-02-01,709178.26
399,Dota 2,2016-01-01,612174.78
400,Dota 2,2015-12-01,573344.25
401,Dota 2,2015-11-01,539536.33
402,Dota 2,2015-10-01,521941.72
403,Dota 2,2015-09-01,508156.85
404,Dota 2,2015-08-01,606943.98
405,Dota 2,2015-07-01,554991.01
406,Dota 2,2015-06-01,568448.32
407,Dota 2,2015-05-01,580348.42
408,Dota 2,2015-04-01,526061.73
409,Dota 2,2015-03-01,571713.15
410,Dota 2,2015-02-01,628970.41
411,Dota 2,2015-01-01,558504.33
412,Dota 2,2014-12-01,523940.32
413,Dota 2,2014-11-01,528789.80
414,Dota 2,2014-10-01,495693.04
415,Dota 2,2014-09-01,477998.45
416,Dota 2,2014-08-01,490883.89
417,Dota 2,2014-07-01,537018.66
418,Dota 2,2014-06-01,513783.06
419,Dota 2,2014-05-01,482387.24
420,Dota 2,2014-04-01,421710.21
421,Dota 2,2014-03-01,409755.56
422,Dota 2,2014-02-01,421114.20
423,Dota 2,2014-01-01,393860.32
424,Dota 2,2013-12-01,366606.49
425,Dota 2,2013-11-01,348246.37
426,Dota 2,2013-10-01,329677.64
427,Dota 2,2013-09-01,312424.76
428,Dota 2,2013-08-01,330720.07
429,Dota 2,2013-07-01,237800.08
430,Dota 2,2013-06-01,210224.82
431,Dota 2,2013-05-01,194363.84
432,Dota 2,2013-04-01,174835.73
433,Dota 2,2013-03-01,180878.90
434,Dota 2,2013-02-01,166972.97
435,Dota 2,2013-01-01,147748.14
436,Dota 2,2012-12-01,121924.42
437,Dota 2,2012-11-01,101077.43
438,Dota 2,2012-10-01,75965.44
439,Dota 2,2012-09-01,61867.68
440,Dota 2,2012-08-01,55768.61
441,Dota 2,2012-07-01,52721.05
442,Apex Legends™,2026-04-01,124387.18
443,Apex Legends™,2026-03-01,111603.39
444,Apex Legends™,2026-02-01,88899.87
445,Apex Legends™,2026-01-01,86432.72
446,Apex Legends™,2025-12-01,78780.90
447,Apex Legends™,2025-11-01,89983.17
448,Apex Legends™,2025-10-01,73654.11
449,Apex Legends™,2025-09-01,83772.59
450,Apex Legends™,2025-08-01,101672.50
451,Apex Legends™,2025-07-01,90567.12
452,Apex Legends™,2025-06-01,106933.93
453,Apex Legends™,2025-05-01,134646.62
454,Apex Legends™,2025-04-01,106840.80
455,Apex Legends™,2025-03-01,90276.40
456,Apex Legends™,2025-02-01,95099.47
457,Apex Legends™,2025-01-01,69580.22
458,Apex Legends™,2024-12-01,74196.38
459,Apex Legends™,2024-11-01,91362.07
460,Apex Legends™,2024-10-01,85102.53
461,Apex Legends™,2024-09-01,107227.30
462,Apex Legends™,2024-08-01,120008.56
463,Apex Legends™,2024-07-01,116747.21
464,Apex Legends™,2024-06-01,139736.43
465,Apex Legends™,2024-05-01,167424.45
466,Apex Legends™,2024-04-01,166767.82
467,Apex Legends™,2024-03-01,189218.54
468,Apex Legends™,2024-02-01,185661.61
469,Apex Legends™,2024-01-01,146164.19
470,Apex Legends™,2023-12-01,144447.76
471,Apex Legends™,2023-11-01,167295.65
472,Apex Legends™,2023-10-01,181420.40
473,Apex Legends™,2023-09-01,186494.41
474,Apex Legends™,2023-08-01,188891.82
475,Apex Legends™,2023-07-01,166199.09
476,Apex Legends™,2023-06-01,189101.02
477,Apex Legends™,2023-05-01,227947.44
478,Apex Legends™,2023-04-01,222749.48
479,Apex Legends™,2023-03-01,255792.20
480,Apex Legends™,2023-02-01,257416.67
481,Apex Legends™,2023-01-01,197969.02
482,Apex Legends™,2022-12-01,170882.73
483,Apex Legends™,2022-11-01,172345.48
484,Apex Legends™,2022-10-01,172176.67
485,Apex Legends™,2022-09-01,221826.62
486,Apex Legends™,2022-08-01,230432.87
487,Apex Legends™,2022-07-01,183161.31
488,Apex Legends™,2022-06-01,177736.44
489,Apex Legends™,2022-05-01,195551.63
490,Apex Legends™,2022-04-01,192598.51
491,Apex Legends™,2022-03-01,183596.68
492,Apex Legends™,2022-02-01,203653.75
493,Apex Legends™,2022-01-01,145582.94
494,Apex Legends™,2021-12-01,122108.27
495,Apex Legends™,2021-11-01,136245.89
496,Apex Legends™,2021-10-01,128529.43
497,Apex Legends™,2021-09-01,139647.96
498,Apex Legends™,2021-08-01,169528.17
499,Apex Legends™,2021-07-01,131151.07
500,Apex Legends™,2021-06-01,136439.90
501,Apex Legends™,2021-05-01,164238.01
502,Apex Legends™,2021-04-01,124905.13
503,Apex Legends™,2021-03-01,126121.06
504,Apex Legends™,2021-02-01,120982.64
505,Apex Legends™,2021-01-01,71766.74
506,Apex Legends™,2020-12-01,64469.75
507,Apex Legends™,2020-11-01,74957.26
508,Delta Force,2026-04-01,78981.30
509,Delta Force,2026-03-01,76590.08
510,Delta Force,2026-02-01,80318.97
511,Delta Force,2026-01-01,66053.38
512,Delta Force,2025-12-01,69896.05
513,Delta Force,2025-11-01,90661.72
514,Delta Force,2025-10-01,100516.20
515,Delta Force,2025-09-01,107631.80
516,Delta Force,2025-08-01,103143.78
517,Delta Force,2025-07-01,99220.14
518,Delta Force,2025-06-01,78939.86
519,Delta Force,2025-05-01,74248.72
520,Delta Force,2025-04-01,54864.73
521,Delta Force,2025-03-01,53638.20
522,Delta Force,2025-02-01,65654.06
523,Delta Force,2025-01-01,73111.11
524,Delta Force,2024-12-01,73013.21
525,Bongo Cat,2026-04-01,122834.35
526,Bongo Cat,2026-03-01,129919.77
527,Bongo Cat,2026-02-01,132027.50
528,Bongo Cat,2026-01-01,129594.74
529,Bongo Cat,2025-12-01,111141.59
530,Bongo Cat,2025-11-01,86656.80
531,Bongo Cat,2025-10-01,88032.91
532,Bongo Cat,2025-09-01,97104.29
533,Bongo Cat,2025-08-01,78903.64
534,Bongo Cat,2025-07-01,116213.97
535,Bongo Cat,2025-06-01,151351.26
536,Bongo Cat,2025-05-01,139811.24
537,Bongo Cat,2025-04-01,106609.20
538,Bongo Cat,2025-03-01,31579.33
539,Rust,2026-04-01,103351.80
540,Rust,2026-03-01,106569.94
541,Rust,2026-02-01,122376.91
542,Rust,2026-01-01,121002.79
543,Rust,2025-12-01,105484.40
544,Rust,2025-11-01,98212.73
545,Rust,2025-10-01,97410.93
546,Rust,2025-09-01,85515.00
547,Rust,2025-08-01,103017.83
548,Rust,2025-07-01,102158.94
549,Rust,2025-06-01,98462.98
550,Rust,2025-05-01,105523.45
551,Rust,2025-04-01,97804.56
552,Rust,2025-03-01,111583.76
553,Rust,2025-02-01,121569.09
554,Rust,2025-01-01,124496.12
555,Rust,2024-12-01,112605.48
556,Rust,2024-11-01,95865.05
557,Rust,2024-10-01,89776.59
558,Rust,2024-09-01,76245.68
559,Rust,2024-08-01,90633.01
560,Rust,2024-07-01,93180.00
561,Rust,2024-06-01,97860.84
562,Rust,2024-05-01,82373.76
563,Rust,2024-04-01,80885.38
564,Rust,2024-03-01,82242.76
565,Rust,2024-02-01,82116.29
566,Rust,2024-01-01,90065.28
567,Rust,2023-12-01,84016.68
568,Rust,2023-11-01,69012.70
569,Rust,2023-10-01,69355.77
570,Rust,2023-09-01,69292.44
571,Rust,2023-08-01,83463.73
572,Rust,2023-07-01,95645.50
573,Rust,2023-06-01,91924.65
574,Rust,2023-05-01,87749.11
575,Rust,2023-04-01,82537.08
576,Rust,2023-03-01,84395.94
577,Rust,2023-02-01,90005.28
578,Rust,2023-01-01,95273.42
579,Rust,2022-12-01,85816.44
580,Rust,2022-11-01,72836.84
581,Rust,2022-10-01,71982.45
582,Rust,2022-09-01,76172.14
583,Rust,2022-08-01,83063.98
584,Rust,2022-07-01,78841.19
585,Rust,2022-06-01,81986.84
586,Rust,2022-05-01,72930.39
587,Rust,2022-04-01,80715.83
588,Rust,2022-03-01,77347.66
589,Rust,2022-02-01,86566.57
590,Rust,2022-01-01,90931.46
591,Rust,2021-12-01,75604.11
592,Rust,2021-11-01,69650.06
593,Rust,2021-10-01,65556.99
594,Rust,2021-09-01,69502.99
595,Rust,2021-08-01,83332.20
596,Rust,2021-07-01,92823.79
597,Rust,2021-06-01,79341.51
598,Rust,2021-05-01,76870.61
599,Rust,2021-04-01,77590.25
600,Rust,2021-03-01,86369.82
601,Rust,2021-02-01,117742.27
602,Rust,2021-01-01,142117.25
